8000000   8571792
8010000   8542292
8020000   8625959
8030000   9786167
8040000   8235833
8050000   8171000
8060000   8568166
8070000   8571042
8080000   8254709
8090000   8117958
8100000   8672834
8110000   8233958
8120000   8145042
8130000   8730416
8140000   8310834
8150000   8185542
8160000   8653042
8170000   8649084
8180000   8337666
8190000   8266416
8200000   8727375
8210000   8413583
8220000   8289291
8230000   8777875
8240000   8332917
8250000   8452292
8260000   8776000
8270000   8360792
8280000   8292916
8290000   8320125
8300000   8408584
8310000   9576542
8320000   8444917
8330000   8322958
8340000   8546667
8350000   8453167
8360000   8425709
8370000   8492583
8380000   8895917
8390000   9659833
8400000   8377333
8410000   9023958
8420000   8452875
8430000   8391958
8440000   8958375
8450000   9008125
8460000   9060125
8470000   8615625
8480000   8545458
8490000   8646000
8500000   8565750
8510000   9051750
8520000   9091709
8530000   9139208
8540000   9036750
8550000   8692708
8560000   8601917
8570000   8596583
8580000   8581333
8590000   8614666
8600000   8647000
8610000   8631834
8620000   8637292
8630000   8753042
8640000   8632917
8650000   9192083
8660000   9169291
8670000   8726083
8680000   8687416
8690000   8752917
8700000   8692792
8710000   9364208
8720000   9376125
8730000   8874833
8740000   8935334
8750000   9422959
8760000   9060209
8770000   8961917
8780000   8997041
8790000   8861458
8800000   8846583
8810000   8920792
8820000   8940167
8830000   8881875
8840000   9507542
8850000   9036583
8860000   9423291
8870000   8909000
8880000   8920583
8890000   9026834
8900000   8938917
8910000   9642875
8920000   9016334
8930000   9024459
8940000   9035834
8950000   9059083
8960000   9110083
8970000   9576750
8980000   9604958
8990000   9677042
9000000   9525834
9010000   9661458
9020000   9707083
9030000   9237458
9040000   9211166
9050000   9644834
9060000   9644208
9070000   9803000
9080000   9660334
9090000   9316709
9100000   9366583
9110000   9141500
9120000   9224333
9130000   9616000
9140000   9203084
9150000   9804833
9160000   9340000
9170000   9194375
9180000   9801333
9190000   9763084
9200000   9223000
9210000   9323542
9220000   9255583
9230000   9247000
9240000   9912625
9250000   9417542
9260000   9509958
9270000   9460708
9280000   9473292
9290000   9964958
9300000   9539000
9310000   9515500
9320000   10410833
9330000   9514333
9340000   10005834
9350000   10114667
9360000   10036459
9370000   9547458
9380000   9399584
9390000   10393875
9400000   9588833
9410000   9628500
9420000   9695583
9430000   9630958
9440000   9543417
9450000   9482375
9460000   9549583
9470000   9505542
9480000   9670125
9490000   9579375
9500000   9581417
9510000   9494917
9520000   9549000
9530000   9559125
9540000   10209417
9550000   9623500
9560000   9645209
9570000   9607709
9580000   9610167
9590000   10273375
9600000   10308750
9610000   11399250
9620000   9827417
9630000   9682750
9640000   9689375
9650000   9801958
9660000   9850250
9670000   9726666
9680000   9692000
9690000   9901875
9700000   9919000
9710000   10263834
9720000   10308875
9730000   10019917
9740000   9873208
9750000   9952708
9760000   10012625
9770000   10443375
9780000   10356625
9790000   10031291
9800000   10082958
9810000   10024417
9820000   10074334
9830000   9932500
9840000   9858125
9850000   10607250
9860000   10037250
9870000   10082250
9880000   10098500
9890000   10120417
9900000   10505375
9910000   10115416
9920000   10154750
9930000   10212250
9940000   10303125
9950000   10168292
9960000   10248333
9970000   10198208
9980000   10138042
9990000   10018625
